200,0,0,460308,105135,47759,52038,7697,6728,11750,11625
200,0,0,287187,157998,42672,21108,20655,13574,10950,12090
200,0,0,269128,98305,40554,40520,10831,6566,8978,9366
200,0,0,264330,136028,29123,24654,14945,9946,18580,6899
200,0,0,308022,136143,109307,16837,13980,8661,21000,16756
200,0,0,152328,54613,20254,10135,6072,1832,4738,3682
200,0,0,116642,28969,3349,2111,796,2937,2478,3108
200,0,0,309317,75038,21505,14884,2088,1953,1818,2915
200,0,0,201659,61185,20447,5971,2114,1934,3842,3895
200,0,0,269588,58386,20253,5138,5468,2001,2039,2697
200,0,0,124949,44429,28770,7144,8487,7166,10176,12397
200,0,0,220038,50721,11933,4650,1985,1281,3383,3515
200,0,0,232416,44751,7879,2392,3176,3792,3056,4547
200,0,0,304118,54872,12719,7160,2418,2870,3871,3901
200,0,0,266854,72006,26778,11575,7775,2300,2436,2429
200,0,0,289525,35013,1778,6888,9915,2761,4617,2165
200,0,0,372850,74150,13825,13281,13323,2963,4370,3020
200,0,0,288972,63269,20724,9045,1335,2224,3437,2789
200,0,0,341240,129173,22171,22814,9059,6555,20200,10882
200,0,0,239831,33004,18549,7646,5615,3789,5958,3709
200,0,0,455263,63655,37638,23172,11301,8359,19639,11000
200,0,0,267350,44088,13559,8013,3913,2459,4210,3060
200,0,0,218494,57636,12119,7953,2869,2689,4896,2285
200,0,0,151553,52040,22246,9718,2871,2526,4635,3050
200,0,0,308233,132396,121934,21508,12323,10760,20065,19713
200,0,0,170536,80830,11109,13473,4368,6740,3903,4303
200,0,0,151074,30978,9266,4182,5588,1133,2282,2017
200,0,0,313145,228034,64433,49214,49671,138087,217001,86532
200,0,0,1970664,234130,60461,179217,130280,92577,75300,30969
200,0,0,364461,57370,12311,27424,21666,20861,25389,8674
200,0,0,1404568,276232,51902,78319,42163,49311,63997,53166
200,0,0,2036688,353463,207758,205261,169318,786840,1322834,585923
200,0,0,833631,125815,44484,167362,102993,159939,208813,22967
200,0,0,1590750,141479,137063,25109,67597,337569,202466,55143
200,0,0,688327,152665,225339,92516,52465,512012,84759,84330
200,0,0,1067699,516007,119785,102420,117214,133927,110786,70146
200,0,0,1432620,159378,57651,37725,76988,181689,74130,114392
200,0,0,785683,532627,187489,215142,285965,242888,94431,14527
200,0,0,429487,94976,41643,42186,32902,17493,25427,23157
51,0,0,1247252,636031,68199,168510,181374,351209,37775,13838
25,0,0,11566,214065,232841,201786,539126,661033,359433,289761
51,0,0,152442,51733,58293,51156,19099,81540,29020,48811
51,0,0,463615,87529,11391,6392,11001,9258,1931,1496
51,0,0,1159265,394749,37840,37879,57066,42598,12288,4370
25,0,0,258798,54110,9530,3845,2706,2579,871,498
0,0,0,1043105,251168,87669,84032,98950,20805,10733,4533
0,0,0,219105,90102,72296,36038,26339,15377,4409,5479
0,0,0,730094,47810,10284,1835,4297,7066,2876,1228
0,84,47,747225,27186,12911,11167,12390,7541,6423,3795
26,84,47,1783611,48763,89702,21837,12850,13810,5787,4366
0,70,60,2124670,34752,21179,11733,2950,2885,1511,460
0,35,44,1372734,379756,28194,22870,17924,15098,10396,14582
0,26,63,55634,6145,4462,4857,1836,1568,1100,410
0,7,75,604351,21489,21668,12976,7289,3138,1319,465
0,43,70,2101869,5683,1781,12168,7450,5227,5131,4501
0,66,81,471865,64377,8378,9369,7753,8509,8480,1087
0,56,48,729326,72882,6187,3394,9172,4838,1236,420
0,54,26,604679,16327,3008,1105,592,1004,436,367
0,16,20,448429,160079,66132,27835,16547,10027,10898,10666
0,14,23,178158,94474,23232,11996,14361,12316,10786,4215
0,29,34,2287631,122310,18551,20746,54298,19752,14979,7262
0,37,51,744920,31092,16681,15284,2073,5061,3901,1777
0,41,40,2174868,277444,15169,51358,31244,15971,16504,7428
0,38,29,134011,24685,3751,648,2231,2329,1059,807
0,35,17,634734,326006,10388,29778,42484,39420,6594,7704
0,41,1,1206715,123825,14573,6652,28355,15257,14799,21365
0,48,1,106871,28187,1849,1585,1965,2200,1132,392
0,48,1,1054386,65701,8085,5687,3833,6504,1921,1070
0,34,1,331469,58729,7753,2395,3401,3422,3775,3814
0,8,1,678954,107592,11060,4290,11351,3488,1178,2170
0,29,1,1902102,86220,8837,19789,9869,23753,6441,3702
25,29,1,778680,23712,1257,4588,1957,875,780,243
25,29,1,961907,7423,3352,6060,1564,790,104,90
25,29,1,805829,145281,46283,52517,43426,22666,7134,9016
0,17,1,972801,254775,53359,11085,33560,12521,7221,6891
0,37,20,841333,14462,6769,6409,5862,2899,1106,463
0,51,23,1141253,126192,16072,8154,11912,9235,14868,8579
0,37,27,1346683,109209,21276,22438,13472,12671,14431,3008
0,27,35,1294523,196172,25160,42776,9191,5865,16125,17167
0,3,20,1186516,323227,46422,18309,17468,7400,9066,6506
0,4,53,167174,32106,74357,11059,12705,7624,16909,10130
0,13,64,866940,22713,15187,11088,11324,5705,4118,2653
0,35,78,362400,57152,54432,5797,9003,9678,8883,12235
0,61,94,470134,44266,16115,27125,9690,8418,15553,9013
0,56,63,1148823,93463,8578,9063,1926,5341,3256,1306
0,38,47,1114017,270230,35844,33475,17031,12512,6599,8378
0,29,29,515305,129804,24687,16036,21877,7912,8470,3637
0,40,8,1508040,86926,7990,9399,8109,21309,11864,9879
0,44,1,63174,206560,4206,4700,5482,13971,8942,18550
0,53,1,92157,18163,1045,2767,3743,1355,4179,1454
0,56,17,343275,95415,39067,18695,3913,9638,8699,11648
0,47,30,89373,76715,13540,7605,6841,11202,4399,8563
0,38,57,941393,17567,3744,6529,7224,1016,5342,3034
0,37,75,87855,81073,61169,10988,14484,8169,18335,5517
0,44,66,309835,81399,24822,4446,10710,12835,11594,6249
0,60,67,173683,5724,416,2593,1020,4827,3634,1454
0,61,70,101264,58226,28021,10275,9463,4584,10672,9387
0,51,60,266361,66177,12254,4209,3792,2680,2163,2230
0,34,64,2854465,260005,64989,79234,24746,16089,13152,14774
0,16,83,179443,7952,4308,15458,2657,4441,2708,2228
25,16,83,93146,6931,10372,9195,1694,1955,1090,1054
54,16,83,1,0,0,0,1,3,0,1
54,16,83,3,0,1,3,1,1,0,0
80,16,83,77015,145536,66060,54840,53222,424541,842699,617733
54,16,83,4,6,1,3,1,1,0,1
200,0,0,1,1,1,0,2,1,1,1
200,0,0,3,1,2,0,0,1,1,2
200,0,0,51,2,0,2,2,1,1,0
200,0,0,1073383,47002,59989,14302,15754,16316,15881,15892
200,0,0,870739,28797,8090,7494,21671,11437,1610,1567
200,0,0,1339513,368054,86057,78016,27460,10220,21157,15081
200,0,0,326863,91160,58046,8348,12406,11126,14585,11322
200,0,0,521233,61242,8779,17467,6984,2621,4000,2966
200,0,0,382625,94835,88616,17237,17006,25047,41900,25657
200,0,0,1211629,457102,29957,29341,15660,11173,24622,7936
200,0,0,119522,59125,24672,13157,2902,6571,12060,4340
200,0,0,504026,68161,13550,9566,1594,2183,2940,7169
200,0,0,53221,14366,3810,2135,949,419,450,347
200,0,0,1259070,161507,51794,16519,10074,9292,6923,8813
200,0,0,490157,108314,30659,22440,5546,5694,4569,3418
200,0,0,542430,302618,22340,23177,8834,7616,7693,3235
200,0,0,589747,44484,32519,19389,21985,6570,2144,2809
200,0,0,1766932,146870,52256,9125,7285,3401,6222,8031
200,0,0,478337,157220,44256,20737,1903,4514,5769,4393
200,0,0,263911,41869,9407,4634,4096,2873,6953,5710
200,0,0,656596,105235,12043,35899,19630,5753,8195,6579
200,0,0,996476,251063,113036,5914,5498,8896,3744,7930
200,0,0,158484,108025,1321,12974,3963,2522,2884,2133
200,0,0,104512,12608,3958,4721,987,1618,575,343
200,0,0,643261,216963,35820,18081,31288,18165,9263,7208
200,0,0,1104534,750955,243981,140922,105415,24511,34983,18044
200,0,0,441518,75728,11620,9683,4168,4481,1428,1893
200,0,0,789080,62298,9488,1562,5766,5660,6165,4816
200,0,0,97436,23894,20082,1983,2833,5806,4525,4177
200,0,0,60351,78904,35137,17731,9985,13369,25226,17159
200,0,0,359825,78512,19591,6499,2965,1461,4990,2330
200,0,0,563736,87452,14942,5827,4063,2609,3684,3006
200,0,0,420889,190027,55159,72601,13103,16137,41523,25014
200,0,0,123174,39268,7721,3698,1171,2063,5016,5144
200,0,0,124641,63100,17258,24429,26803,12952,22051,17436
200,0,0,152282,32015,5496,1747,2705,6959,6296,5034
200,0,0,302675,114287,38733,11233,12568,22171,21818,14937
200,0,0,83021,23671,3151,586,1701,3468,4760,4112
200,0,0,389649,137210,7471,14740,2547,1960,4428,3485
200,0,0,1325145,247779,6489,31268,11118,3755,12850,6296
200,0,0,505681,106235,10608,7560,6626,7808,6067,4934
200,0,0,1106157,43165,69719,30151,5601,9486,5930,5170
200,0,0,525319,16438,4066,9846,3358,4284,5312,3348
200,0,0,460322,193526,8242,14340,9072,2398,4593,5737
200,0,0,691460,221839,26648,14334,10653,3933,4392,4447
200,0,0,831277,97963,95077,38553,51815,47260,28124,45904
200,0,0,378371,171205,38878,42359,7038,2422,3276,4959
200,0,0,106037,38476,12015,2703,1726,3985,7321,5767
200,0,0,747197,53414,57362,12604,30389,5771,12232,6933
200,0,0,435520,64375,8916,5599,1766,1599,4634,4363
200,0,0,562451,78804,40415,12266,1904,3424,5761,4289
200,0,0,872821,492801,97208,30830,40163,104311,53652,72780
200,0,0,1171562,560843,110403,159301,192002,123442,81697,50364
200,0,0,1303704,123867,85760,59901,128845,45276,16204,24368
200,0,0,681935,601699,204447,110180,355883,153776,71624,73608
200,0,0,886293,293239,227470,164468,111526,235473,45623,49383
200,0,0,115331,164573,49473,79179,89350,83059,39357,25141
200,0,0,1876601,39935,26267,5130,23174,23558,24792,12196
200,0,0,565477,71964,5951,15588,9825,3265,2825,1215
200,0,0,517327,147221,62035,10618,1714,7290,2980,2462
200,0,0,156610,7655,1129,4710,3152,3093,608,832
200,0,0,1231333,371872,22060,48910,14834,21677,21570,10509
200,0,0,994938,6847,10704,6186,3694,17569,2845,1419
200,0,0,1292198,145090,37776,56282,34007,21063,7453,8343
200,0,0,394225,153521,21670,7311,32653,9288,7302,9609
200,0,0,325395,89057,13908,31397,6879,4318,3567,3678
200,0,0,935803,90401,31872,17886,20877,13276,10634,2122
200,0,0,310259,44299,7921,11037,10322,6056,5738,1520
200,0,0,405337,75424,23832,1582,3216,2562,5882,2740
200,0,0,116024,36653,5416,7151,2602,7375,4628,3861
200,0,0,1491493,162236,107396,53519,50379,18042,9626,4775
200,0,0,222849,29856,28313,9533,5432,4446,2939,1389
200,0,0,189069,54323,13046,4901,8843,1818,2837,5860
200,0,0,233786,38809,49291,43989,9096,8379,8086,6952
200,0,0,181656,10996,12694,10631,5148,1181,796,714
200,0,0,1351837,499145,269250,271485,268313,319260,46414,22904
200,0,0,981676,81866,78635,59103,25415,12741,5065,8662
200,0,0,1390590,86658,143999,48315,89720,63920,53474,23187
200,0,0,1527277,83859,49443,60817,118445,83834,45735,21333
200,0,0,284900,34998,6082,33348,42456,10221,22532,8143
200,0,0,1587959,470902,150013,118710,58802,106966,61887,30532
200,0,0,526625,49229,23560,9677,3554,4511,3800,379
200,0,0,286217,73461,21224,34276,49031,8082,11571,13383
200,0,0,1141771,44770,9818,12860,40232,23302,16127,1816
200,0,0,1639827,799231,185893,54849,33739,41104,69330,35586
200,0,0,2184831,276177,137807,346508,152425,119838,63568,64685
200,0,0,1087602,30181,40048,155265,40171,178960,304731,76499
200,0,0,787466,617169,89809,69976,142203,215801,222464,36117
200,0,0,907278,543598,110070,321032,38709,79028,80730,37042
200,0,0,356660,257805,105607,183018,115847,117187,329839,103051
200,0,0,1137037,273094,50542,174022,91683,133152,117658,41890
200,0,0,456561,496808,42155,28088,68441,384676,252079,92068
200,0,0,1125033,293572,55672,35992,81579,603853,211813,42864
200,0,0,1314113,208941,65146,124019,65008,192612,134710,125408
200,0,0,1239802,359346,67377,97920,148864,191442,268464,98909
200,0,0,1079896,420127,96278,38009,57834,180151,60392,69689
200,0,0,1528476,100684,7261,90681,64853,386341,247223,179938
200,0,0,1674467,1059259,143584,510106,204320,969713,1275968,337999
200,0,0,894745,43531,55229,46303,50519,38287,25525,26222
200,0,0,717235,480028,56276,75535,64850,336934,106443,78604
200,0,0,1011882,211862,21628,79229,21098,496613,156352,156910
200,0,0,124516,26742,5031,15609,39635,37067,29273,30280
200,0,0,368301,228798,9531,55431,58474,235499,321207,129861
200,0,0,885247,377050,155315,72370,236563,269304,90974,71409
200,0,0,1010180,236289,90343,179172,134927,140714,103476,65293
200,0,0,681310,66076,33435,22124,9558,37481,43301,21219
80,0,0,1185729,82248,45563,78838,60522,34491,37285,25993
80,0,0,882116,290430,160986,96141,139555,100627,120125,41535
55,0,0,754922,65680,8446,30229,23145,28228,11410,2095
200,0,0,1367828,918803,117945,332724,196377,79834,49480,63747
200,0,0,396020,15616,16695,4544,4628,3075,898,471
200,0,0,518797,756680,146759,225738,38743,79925,25581,20307
200,0,0,1672875,76071,229408,32050,19608,125121,24584,28036
200,0,0,536172,207970,62572,58553,11871,22820,27057,8156
200,0,0,262117,40993,83866,22227,9156,15862,23927,20544
200,0,0,1124649,45545,15428,14182,21828,25119,19294,27569
200,0,0,609828,988306,461428,520429,257428,291181,113106,75869
200,0,0,1055186,773753,57828,138449,113230,230208,77982,25254
200,0,0,328280,71854,24276,18496,20327,67432,21213,48241
200,0,0,2149999,524526,526464,100012,226165,99217,68554,72987
200,0,0,293835,150757,209664,139896,131177,422807,422179,228299
200,0,0,180537,52707,34369,39397,25350,20309,13370,13323
200,0,0,705035,456397,122644,550080,335092,301082,416553,151896
200,0,0,390773,486511,74356,165146,87860,173982,50956,79490
200,0,0,75935,37919,30770,20652,31515,11281,17906,11283
200,0,0,627236,299211,42922,27324,74531,147131,42242,30109
200,0,0,759029,283193,210242,174488,183299,125678,60843,37978
200,0,0,692469,82370,5867,20762,44976,39266,12115,7740
200,0,0,1987975,330957,45267,54749,124930,144685,30901,14093
200,0,0,171896,53702,44761,56425,29484,29143,34150,14010
200,0,0,178348,57666,30372,51755,9346,36157,31312,25769
200,0,0,1544766,67334,62558,45138,52400,41137,26108,10928
200,0,0,1438357,130864,29523,46284,12932,29961,17467,5632
200,0,0,870213,295914,89417,66039,99496,222417,101063,58427
200,0,0,696219,15488,8864,33030,17129,9327,8762,8485
200,0,0,877622,491314,224790,233880,411029,191200,111642,41376
80,0,0,1716796,223467,132253,47702,67108,156322,104485,103985
54,0,0,4,0,0,1,3,1,0,0
54,0,0,2,1,1,0,0,3,1,2
54,0,0,35998,9190,8957,7769,10278,2777,1684,1010
200,0,0,1018075,927684,187867,69683,56754,100690,105625,39053
200,0,0,80882,21424,12638,11321,1425,13198,8250,2374
200,0,0,326349,63202,136833,543742,193868,65579,79926,77693
200,0,0,345119,43428,2665,160,8038,4276,3889,2565
200,0,0,253038,257602,68037,39055,22818,49736,28659,26067
200,0,0,1,2,0,3,1,1,1,1
200,0,0,431812,108245,133397,72313,41812,8699,2535,905
200,0,0,27759,17540,5684,10204,2408,3770,4825,2259
200,0,0,154563,98587,9728,22504,13453,30196,31385,21002
200,0,0,738849,825692,331024,154393,457031,303818,99843,130938
200,0,0,1727466,215905,42130,107539,53620,44522,55872,56581
200,0,0,677839,255729,40345,5899,105157,49036,22785,28945
200,0,0,617553,41265,45562,10355,33683,24599,7869,2590
200,0,0,1939395,809645,242497,117452,618072,347086,800598,342181
200,0,0,534188,327392,327190,271665,302859,294863,350157,74126
51,0,0,782786,74415,91300,53552,17897,58349,85896,25430
25,0,0,1069876,243438,71335,34619,43299,71601,64768,36631
51,0,0,1408391,661758,181815,68329,149124,113503,220574,140353
51,0,0,604742,1107429,102388,97169,172128,224976,138269,66115
51,0,0,2256847,430494,52211,170014,228545,250109,314910,102549
51,0,0,175240,47900,25727,54031,88288,187094,54356,41992
26,0,0,316554,220970,51980,28092,35088,35237,8702,22510
51,0,0,898559,425326,25698,62066,119870,158419,111069,36816
51,0,0,1002513,78071,20655,63562,41360,67591,46567,35292
51,0,0,1774949,480312,512444,43127,190656,220057,201151,219731
26,0,0,416496,66828,32886,19020,37134,44059,10777,14678
26,0,0,220942,243456,12892,73475,31027,17937,19195,15921
26,0,0,614419,83083,21847,45903,31192,47194,39773,31178
51,0,0,1278216,602402,91941,60742,49071,88876,22058,18806
51,0,0,800681,719448,1363117,533338,244857,101848,79783,214745
51,0,0,846116,101473,46808,27080,43481,103657,185980,53375
25,0,0,19413,26361,12407,8925,2089,1164,709,131
0,0,0,562384,15680,7083,2774,8632,5254,1691,788
26,0,0,1217073,50277,9153,26748,52753,32809,12338,7659
51,0,0,1075696,17326,5274,6124,9803,3070,2630,1480
51,0,0,902982,114739,33370,26711,18722,9338,5834,3152
51,0,0,642029,49550,23373,65858,74063,30585,65284,20361
26,0,0,1765559,717732,380500,85143,90332,22770,31828,12320
0,0,0,138775,134194,83835,22194,7432,23603,12615,14388
0,0,0,1056921,314159,15093,39800,12709,33896,6899,5070
0,16,64,954896,140248,14378,12621,22423,6765,6567,3020
0,23,74,124414,25974,9510,6396,3327,1933,1706,942
0,20,61,1014774,538254,126270,11498,68843,19884,31681,18463
0,13,51,784792,357956,200175,39465,38817,50798,40615,29804
51,13,51,2010979,189786,20931,23834,20932,28288,5708,12131
51,13,51,160773,17226,44302,11153,30318,23225,10601,1841
51,13,51,428287,47403,33883,52724,67235,20111,16056,15339
0,27,61,1750653,229811,71441,20860,43241,38888,17036,36286
0,43,56,1356765,296171,83697,68790,93348,59267,19341,37870
26,43,56,551327,27075,41848,34695,36028,77228,71460,21591
26,43,56,1523006,975561,255784,426462,582304,444722,262929,154542
26,43,56,1451347,891099,487553,282459,231316,298959,256887,96767
51,43,56,1876626,462182,502956,1275561,602945,360577,127003,310408
51,43,56,1149611,236674,566527,182890,163649,139737,139396,185152
51,43,56,501618,93420,83439,59590,42331,72575,56200,10321
51,43,56,981811,395523,313922,242053,194069,270070,76975,101985
26,43,56,2127633,47865,3100,16831,26478,15406,10940,4535
51,43,56,229603,72038,61613,49878,33427,28318,17589,523
0,54,70,898775,79063,41798,16840,13203,9891,7745,7605
0,54,75,1206034,145289,65027,61985,19107,24129,10823,13454
0,40,56,334510,212517,12809,6217,5048,9307,7337,3403
0,13,50,487970,447874,76583,31150,15376,10763,4471,6539
0,7,38,2038805,825127,202291,91994,111910,51512,30537,30439
0,7,40,582703,230736,170953,60144,26524,39631,19513,27182
0,23,43,344149,16038,13,2603,4024,2599,1260,1452
0,26,34,794910,176161,5162,18337,5931,4861,6761,7363
0,20,30,540926,65442,18551,7987,39768,2562,6933,5448
0,20,10,458533,390202,55742,42375,45051,33784,14471,16612
51,20,10,1433205,986186,269310,455403,296940,221433,189508,203247
0,8,21,1185228,159689,14238,27035,16272,11723,8251,6223
0,20,26,421838,101228,22107,3372,28247,7691,4824,3175
51,20,26,914032,98767,11085,72950,46796,133993,36622,9020
0,56,30,790926,115862,17846,79240,79282,85781,53945,17417
51,56,30,758585,1948144,472864,633073,390854,388914,231839,57311
51,56,30,48225,54656,31718,24220,12925,18085,21323,8142
26,56,30,654252,197113,130416,113563,107160,103922,15448,7703
51,56,30,1571644,369941,119355,18710,231663,178792,85552,65075
26,56,30,429426,92070,21024,43701,59960,22710,70566,34319
51,56,30,727386,188232,74453,147853,63220,107063,81928,40724
26,56,30,164548,90626,24018,20228,38462,12710,14127,17752
51,56,30,1436487,122665,94044,55364,49046,42609,24687,13876
25,56,30,2,2,0,1,0,2,1,1
54,56,30,1423410,480010,104151,22452,99078,84077,25421,6291
51,56,30,616495,47037,20026,27765,20091,25445,25025,9841
25,56,30,2,1,0,0,0,1,0,0
25,56,30,54,15,5,23,32,12,10,8
25,56,30,1481568,295397,120293,215993,232338,204422,66725,206399
51,56,30,1929623,565059,16425,93042,188585,79492,46313,47426
51,56,30,1283383,976357,324468,418649,312442,119094,285995,138787
51,56,30,867321,352675,78068,67141,74871,41714,22257,10184
51,56,30,639569,34358,8062,13605,9909,22313,13746,5375
80,56,30,618632,361512,344848,157160,193882,137225,85682,47499
