0,53,90,82927,20851,17206,50474,26928,37658,23482,8352
0,41,96,435958,199071,38555,24512,23088,19639,34845,21688
0,50,94,420902,125535,106979,10813,13454,57098,29648,34029
0,47,100,21308,67542,15561,33194,10660,18332,56460,9685
0,37,96,27417,37598,14837,33787,19748,17383,29708,8204
0,56,93,37946,36538,6393,8109,15411,21936,17530,6965
0,40,83,533156,20425,2181,4516,2263,1500,529,393
0,48,81,48750,16509,512,18537,15372,9779,7858,15092
0,48,75,8644,65935,16805,15293,13573,19995,25184,14306
0,56,80,58026,18447,7895,14353,16993,33936,20090,6988
0,87,81,383303,13524,11167,4935,14248,20559,15595,23942
0,81,83,26451,36254,9987,32915,36722,14457,27323,7497
0,87,81,501950,59047,5689,21108,16969,25236,11771,9082
0,75,77,556426,144079,11104,35047,36149,61525,18237,6556
0,77,67,23615,12706,6198,8184,35290,23846,10037,8950
0,70,57,77170,28815,5900,3129,5714,5005,4920,3711
0,75,64,20987,21763,16047,7024,4542,14816,26138,16697
0,64,67,204963,13817,3930,2564,6539,3322,2832,2035
0,57,70,32345,15860,9522,15345,65945,17318,32757,7505
0,66,81,40328,28057,18822,26565,31201,16828,33347,19310
0,54,69,608350,61255,6917,17281,43756,11406,24098,21451
0,75,77,17487,6295,7115,10023,12646,20722,42951,7698
0,54,75,141239,211105,18694,34594,3222,20806,12082,16497
0,61,75,34912,25659,3388,31203,11055,28341,29606,27515
0,66,87,440210,38065,9886,27021,25922,17573,49545,12156
0,51,88,1143846,32783,9095,33860,22798,20270,27777,7334
0,63,100,19182,32649,31849,33925,27408,18735,18225,7618
0,74,94,153139,29886,23779,2532,33071,59771,18532,12913
0,81,87,465567,27257,19396,3240,26385,23992,25667,17043
0,94,75,26063,12834,5760,8728,24817,23935,15651,6665
0,78,60,85076,131858,32489,11224,4065,7179,10137,3186
0,60,77,36592,24113,22828,24421,10775,14705,37828,15800
0,66,78,20023,9658,11407,3317,12433,20394,16045,10168
0,54,91,13621,10691,22084,4702,18337,13292,16586,7092
0,90,96,8258,14050,4459,22206,12489,35469,13309,4382
0,93,83,9334,61035,17162,18458,20797,24777,9579,16950
0,70,97,480146,16717,93764,15801,21666,17534,15692,10659
0,74,88,539225,32831,8510,22032,20855,23209,33138,5950
0,54,74,103569,14729,1655,1565,1044,3186,4331,4314
0,54,67,363805,64191,4227,22531,9770,28325,24130,11342
0,54,60,65865,61371,25664,57825,16972,19023,21275,7068
0,41,61,1076581,234443,82198,51857,65680,44080,25574,17394
0,44,56,795890,185213,15491,16353,30797,50800,26558,11739
0,61,56,10842,14690,2372,33021,55003,66466,15368,19254
0,69,54,135285,3039,16203,4995,14696,6972,6794,2624
0,67,63,742162,128909,90255,76223,30326,31369,42899,20532
0,54,78,1144982,79462,16690,27324,14535,9951,4751,2464
0,17,81,1480421,194924,37364,42505,9967,15160,5673,12038
26,17,81,1405623,237481,146923,609741,369521,160808,247969,215870
80,17,81,1770598,279345,82364,214996,108968,224582,65025,71544
80,17,81,1841104,204324,81148,98647,114657,122354,112672,90597
80,17,81,1246311,230873,73511,94105,247235,159519,248751,179015
80,17,81,1042423,743507,973612,772405,559372,503754,1157438,539639
200,0,0,1025784,547882,201469,161187,129207,75620,8496,6033
200,0,0,1030877,218071,52247,39122,20288,55248,52065,42243
200,0,0,762593,52862,2594,9755,4903,3850,3944,876
200,0,0,250824,52017,37586,13775,18867,39840,3251,5684
200,0,0,168956,47673,3454,5776,2882,5837,1487,2518
200,0,0,177172,42885,5483,9572,1268,832,2628,2267
200,0,0,2014,12500,7912,11139,7510,13321,5662,15104
200,0,0,147066,44574,7672,4075,4097,5417,16867,5364
200,0,0,3371,6908,3920,9573,18458,17777,7986,1808
200,0,0,28884,6060,3163,2286,8356,7202,11617,6010
200,0,0,5401,18503,13990,8992,9460,4813,14271,3320
200,0,0,95321,9128,863,2452,1921,2380,3165,937
200,0,0,269783,116770,19466,27879,10584,7213,5051,19787
200,0,0,13172,6594,1165,13007,6885,7998,4201,4214
200,0,0,2753,7526,7230,3820,9227,17284,10694,5586
200,0,0,1854,3485,7749,11781,11612,11158,7832,7715
200,0,0,3793,11592,11744,7496,15500,13441,17898,13183
200,0,0,102076,16168,3084,4382,17967,6602,7019,4061
200,0,0,4123,12496,13060,8179,10454,5569,5645,7142
200,0,0,3462,4705,7439,14422,5990,6506,8571,6370
200,0,0,262642,30125,950,3624,1728,4525,9041,6890
200,0,0,6435,12570,10084,6088,11667,21103,8451,5387
200,0,0,297944,11905,906,2110,1857,4438,2825,1704
200,0,0,158053,41185,3193,5068,10086,12155,5918,4905
200,0,0,94068,13649,1416,660,1669,3254,3522,1218
200,0,0,1961,15554,13982,7843,3754,12786,7449,9963
200,0,0,97776,6271,3098,2680,10242,7562,7242,7044
200,0,0,694147,86831,2096,7766,10080,2802,6772,4582
200,0,0,6554,5460,1873,9587,10398,8711,8217,8056
200,0,0,204192,37071,12900,5749,7712,10094,11293,12336
200,0,0,1308,6312,12712,4017,6339,9277,4933,10142
200,0,0,210796,39861,15835,3233,17648,5895,7246,7476
200,0,0,167700,7391,7392,2201,1458,2189,1347,1952
200,0,0,126805,6174,2061,1919,2229,2556,2630,2123
200,0,0,122969,12765,1617,1945,2318,2167,1928,1223
200,0,0,100742,16005,1289,2527,2747,3567,1824,3382
200,0,0,274749,46737,20775,8306,3603,6971,8431,8509
200,0,0,847,15077,12863,5628,5697,11222,8597,9094
200,0,0,264446,54064,2050,2507,6162,5684,8636,4671
200,0,0,529429,30309,4687,9814,5627,8877,6245,7310
200,0,0,93471,45459,10290,10220,8210,7357,7021,6841
200,0,0,3719,18049,5754,9439,8659,12769,6495,3370
200,0,0,187118,30258,13127,8497,5345,8499,12190,7583
200,0,0,219799,70856,5191,7704,14119,3812,6221,10603
200,0,0,9399,12381,8467,10322,10981,15671,4813,7973
200,0,0,145635,14007,5047,3896,2128,3269,2720,1828
200,0,0,511089,51123,5467,9601,9258,5223,3426,3306
200,0,0,240900,102522,15812,9539,18821,28183,16086,4536
200,0,0,581079,167211,36310,52743,38917,29138,8280,3457
200,0,0,136430,127906,47017,72483,34940,29954,10083,3329
200,0,0,2123964,226612,20291,32318,23026,24405,19239,7970
200,0,0,956921,275314,8221,17154,17976,34486,20170,6874
200,0,0,359021,599686,43086,120694,96087,95485,35666,4376
200,0,0,593423,36829,3205,20798,23235,6611,5057,3730
200,0,0,227993,112632,122559,71938,91483,31606,42316,20101
200,0,0,1738769,193241,62836,216719,145972,115036,157728,188607
200,0,0,418759,34941,8479,15316,91095,59779,38615,27617
200,0,0,1143997,1054196,87811,167683,212438,97100,80092,108390
200,0,0,580438,63025,12960,22905,26813,73058,35315,24168
200,0,0,1616262,413137,30669,163385,198248,76122,59689,84324
200,0,0,564804,271265,158941,176673,263007,166080,129869,104077
200,0,0,819916,172333,157414,290262,259836,208265,218850,172110
51,0,0,1190993,395925,172879,342863,223960,182703,138169,77900
51,0,0,580137,91685,53864,86081,19793,62962,96322,71796
51,0,0,143223,14497,11784,9055,14209,15013,3197,228
25,0,0,50037,51724,51301,49774,42865,29145,11573,5687
51,0,0,1510236,26575,28875,35174,27818,15044,7074,9528
51,0,0,220976,21507,2742,5718,952,4336,575,181
51,0,0,177157,105533,13951,11316,41730,23134,5653,2000
26,0,0,2683720,84975,64117,173847,166074,107485,87373,70945
0,0,0,1078940,515930,205199,272027,352624,106831,82865,61038
0,0,0,509657,124420,16289,40276,4534,11679,18405,18704
51,0,0,260476,11521,10282,15455,15291,7490,2752,1216
26,0,0,1854867,53774,15361,3521,38625,23849,7096,9337
0,0,0,401364,9910,5483,16607,16943,8185,7590,6134
26,0,0,959799,96892,49103,21968,37982,19987,4554,1259
51,0,0,1087992,53907,4589,17496,14049,9652,6565,1334
51,0,0,935335,1268708,430497,382792,232448,73659,33888,25970
51,0,0,2026050,134998,33000,44808,14981,8901,5379,5797
51,0,0,1379632,91681,48651,26304,23463,22780,21599,10051
25,0,0,90,5,0,2,2,0,1,0
0,3,63,614695,49442,16530,9012,8961,2469,2615,1660
0,10,29,114483,78301,9547,11983,10385,7211,7725,2938
0,16,11,283477,75790,14224,12161,9787,5730,12122,3017
0,23,1,188587,46407,7669,10885,13367,2340,7519,4578
0,35,21,610477,141605,107480,16895,45598,27735,40611,21669
0,30,63,1122014,104276,46211,65791,24361,12536,62694,17381
0,34,91,1802579,52892,41365,14555,23057,7642,6915,4926
0,34,100,329681,252965,81650,66030,25197,14602,32901,15734
0,29,74,688307,217795,32197,25422,29650,17676,25710,13023
0,38,69,2353867,114064,90233,53753,65663,39514,31208,20357
0,34,34,1011354,422720,16293,38846,24460,18065,29807,13284
0,50,14,401692,65385,5022,12982,13245,16532,10298,12608
0,47,21,1044907,787589,53231,84169,117026,38617,67669,42205
0,40,1,1088838,207521,22896,42183,56810,23367,18560,12763
0,50,10,311407,155093,15874,27563,29815,19224,23356,11405
0,37,7,559152,268561,43277,8805,12509,19838,12788,12266
0,48,20,1983077,1032320,245309,127963,158829,167028,74990,78228
0,51,4,616345,108633,6375,10005,15748,13801,24420,7922
26,51,4,1183478,51164,58008,22768,32284,15777,7799,3268
0,50,20,762566,113817,28251,35711,24358,14796,15538,14060
0,60,20,475215,144583,11926,22463,47349,25427,14894,26176
0,50,35,764161,120195,32854,41639,10724,8832,25051,18577
0,44,70,558738,189431,29280,102345,18484,22381,13047,28131
0,43,67,303691,278107,60345,49784,8799,28743,33927,14206
0,37,87,1267229,208031,37047,62956,15555,24298,16622,24735
0,38,78,140809,46152,16650,7040,8591,3737,12529,4876
0,34,64,254456,108614,17272,26436,12581,6359,3736,4391
25,34,64,355608,209252,20862,22482,20447,34243,25477,33171
0,37,66,958743,68014,25821,24329,50161,12006,17204,17145
0,43,70,602126,30886,15216,3233,3716,6859,6187,3195
0,40,57,765501,308388,47893,17891,22282,12391,49842,25259
0,38,51,1171991,1858419,90598,425235,39215,82679,210159,75855
0,38,48,3095393,887580,135921,245529,133542,120520,143026,129948
0,29,57,433502,83578,48089,35087,27542,11193,29391,32997
0,40,87,725042,47100,66168,26448,13645,12555,31567,11569
0,48,83,1220782,330770,56698,55187,91818,35849,32542,30888
0,57,91,282860,15198,16726,9174,9207,10913,5581,5201
0,57,74,539914,38681,5196,13239,7228,3321,7759,9649
0,60,64,847295,75613,34915,40153,3247,16636,15879,15207
0,51,64,72479,66710,9678,9493,4954,3304,2724,1575
0,35,48,469473,821726,180475,71751,112714,53513,44908,16581
0,34,57,2447001,793731,313052,367586,98982,74553,97414,85062
0,34,37,1420441,137207,20948,22813,13238,20994,38944,18225
0,48,48,1559157,71883,27195,34066,25068,20803,32877,16353
0,37,35,657193,730759,60143,17945,9979,12895,34625,19036
0,30,17,125508,104137,7235,21566,15490,4243,7092,4029
0,34,29,1535116,313594,107986,99667,63110,70823,41929,19284
0,16,8,1293785,362757,13000,41602,20143,12603,50455,11541
0,41,23,2452410,179177,16885,52292,41492,44036,29765,15649
0,54,16,2266014,103648,5330,20490,43119,13366,49695,8760
0,54,13,2614116,148032,36286,41455,21440,32683,29171,30444
0,63,21,1830001,300991,13937,60983,34171,27023,14097,16300
0,54,26,1884971,225980,64342,25352,11820,23688,18065,8682
0,60,54,931032,141015,143217,55185,34076,55352,41007,28589
26,60,54,388498,24281,8986,3803,6733,1586,2621,4139
26,60,54,2030126,169751,5076,46989,19018,15869,10256,7428
51,60,54,1718441,227516,150687,123113,138757,61691,14295,11326
26,60,54,1907736,117097,43306,34443,24471,24010,7245,4989
0,60,47,1588704,848961,214371,92863,219337,166623,43556,39684
0,60,47,2977193,1070280,147298,108814,93284,98267,93191,40229
0,57,27,1340642,289982,19375,22456,56945,20937,32075,17832
0,48,14,977170,161157,25039,41434,24746,15273,12349,13628
0,38,20,109215,36387,8424,6257,3379,2868,7088,1425
0,40,47,2216230,305587,140984,251836,47435,51320,37878,47905
51,40,47,137209,61104,48104,57698,102343,69055,20350,40815
80,40,47,88662,174994,138500,97093,67592,376503,147112,143373
80,40,47,881589,48938,131774,55289,222583,314747,300475,94354
80,40,47,1930412,565192,76887,91171,59606,72622,82011,104112
80,40,47,1125334,565778,514546,841025,265998,441555,255751,102552
200,0,0,445387,228184,26229,59344,161332,66370,46289,58182
